image,score1,score2
168/168_1.jpg,0.3666666666666667,0.8203355073928831
168/168_4.jpg,0.23333333333333328,0.7672411799430845
168/168_3.jpg,0.4,0.7874319553375242
169/169_3.jpg,0.4833333333333333,0.7474700212478635
169/169_1.jpg,0.55,0.8314324021339414
169/169_0.jpg,0.4666666666666667,0.7880315780639646
169/169_2.jpg,0.4833333333333333,0.7703436017036436
72/72_0.jpg,0.55,0.7946405410766599
72/72_1.jpg,0.4833333333333333,0.7768998146057127
72/72_4.jpg,0.4833333333333333,0.7668004035949705
72/72_3.jpg,0.4666666666666667,0.7929826378822324
72/72_2.jpg,0.5,0.8082610964775083
113/113_3.jpg,0.5166666666666666,0.8121023178100584
113/113_0.jpg,0.5,0.8216766119003294
113/113_4.jpg,0.41666666666666663,0.7169035673141477
113/113_2.jpg,0.43333333333333335,0.6812471747398374
113/113_1.jpg,0.4833333333333333,0.7947159409523008
108/108_3.jpg,0.4833333333333333,0.7596141695976255
108/108_0.jpg,0.6166666666666667,0.828941226005554
108/108_2.jpg,0.4833333333333333,0.7702503204345701
108/108_1.jpg,0.5666666666666667,0.7970396280288694
153/153_4.jpg,0.41666666666666663,0.718201160430908
153/153_0.jpg,0.19999999999999996,0.7369363903999326
153/153_2.jpg,0.41666666666666663,0.7612422704696653
153/153_1.jpg,0.3833333333333333,0.787648022174835
153/153_3.jpg,0.5166666666666666,0.7838324308395384
56/56_3.jpg,0.0,0.8136660456657407
56/56_2.jpg,0.0,0.712010324001312
56/56_1.jpg,0.21666666666666667,0.7659927606582639
56/56_0.jpg,0.0,0.7767359018325803
56/56_4.jpg,0.1166666666666667,0.7690001130104063
23/23_3.jpg,0.3666666666666667,0.7431546449661253
23/23_2.jpg,0.4,0.7052788734436033
23/23_1.jpg,0.41666666666666663,0.771495461463928
23/23_4.jpg,0.41666666666666663,0.7436165809631345
23/23_0.jpg,0.41666666666666663,0.7847136855125425
165/165_1.jpg,0.41666666666666663,0.7572979331016538
165/165_2.jpg,0.41666666666666663,0.7190469503402708
165/165_0.jpg,0.4,0.752252399921417
165/165_4.jpg,0.44999999999999996,0.7947767376899717
165/165_3.jpg,0.30000000000000004,0.7108820080757139
0/0_1.jpg,0.5166666666666666,0.7744923830032346
0/0_2.jpg,0.5,0.722572863101959
0/0_4.jpg,0.5,0.733292758464813
0/0_0.jpg,0.5166666666666666,0.7771224379539488
0/0_3.jpg,0.4833333333333333,0.7542557120323179
39/39_1.jpg,0.35,0.7506362199783323
39/39_3.jpg,0.30000000000000004,0.682783782482147
